document_name,document_date,token_id,form_trans,form_utf,pos_tag,morphology,lemma,lemma_simple,lemma_wsd
Lüb. Birg. Openb. 1496,1496,t16502,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16511,spreckest§,spreckest,VVFIN,St.2.Sg.Pres.*,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16515,hefst§,hefst,VVFIN,Sw.2.Sg.Pres.Ind,hebben,hebben,hebben
Lüb. Birg. Openb. 1496,1496,t16531,antwerde{R_n},antwerden,VVINF,--,antwōrden,antworden,antwōrden²
Lüb. Birg. Openb. 1496,1496,t16536,vordomet,vordomet,VVPP,--,vordö̂men,vordomen,vordö̂men
Lüb. Birg. Openb. 1496,1496,t16543,gearbeidet,gearbeidet,VVPP,--,arbêⁱden,arbeiden,arbêⁱden
Lüb. Birg. Openb. 1496,1496,t16546,vorginck,vorginck,VVFIN,Irr.3.Sg.Past.*,vorgân,vorgan,vorgân²
Lüb. Birg. Openb. 1496,1496,t16554,begn{R_n}de,begnnde,VVFIN,St.3.Sg.Past.Ind,beginnen,beginnen,beginnen
Lüb. Birg. Openb. 1496,1496,t16563,be#gunde,begunde,VVFIN,St.3.Sg.Past.*,beginnen,beginnen,beginnen
Lüb. Birg. Openb. 1496,1496,t16577,vorwunderden,vorwunderden,VVFIN,Sw.3.Pl.Past.*,vorwunderen,vorwunderen,vorwunderen
Lüb. Birg. Openb. 1496,1496,t16581,stunden,stunden,VVFIN,Irr.3.Pl.Past.*,stân,stan,stân
Lüb. Birg. Openb. 1496,1496,t16584,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16590,Ghebene#dyet,Ghebenedyet,VVPP,--,benedî(g)en,benedi(g)en,benedî(g)en
Lüb. Birg. Openb. 1496,1496,t16591,syst§,syst,VVFIN,Irr.2.Sg.Pres.Konj,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16598,gheschapen,gheschapen,VVPP,--,scheppen,scheppen,scheppen¹
Lüb. Birg. Openb. 1496,1496,t16600,vorloͤ#set,vorloͤset,VVPP,--,vorlö̂sen,vorlosen,vorlö̂sen
Lüb. Birg. Openb. 1496,1496,t16603,beke{R_n}ne,bekenne,VVFIN,Sw.1.Sg.Pres.*,bekennen,bekennen,bekennen
Lüb. Birg. Openb. 1496,1496,t16606,benedye,benedye,VVFIN,Sw.1.Sg.Pres.*,benedî(g)en,benedi(g)en,benedî(g)en
Lüb. Birg. Openb. 1496,1496,t16610,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16617,weren,weren,VVFIN,Irr.3.Pl.Past.*,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16619,sach,sach,VVFIN,St.1.Sg.Past.Ind,sên,sen,sên
Lüb. Birg. Openb. 1496,1496,t16631,vruch#tede,vruchtede,VVFIN,Sw.3.Sg.Past.Ind,vrüchten,vruchten,vrüchten²
Lüb. Birg. Openb. 1496,1496,t16639,bevruchtede,bevruchtede,VVFIN,Sw.3.Sg.Past.*,bevrüchten,bevruchten,bevrüchten²
Lüb. Birg. Openb. 1496,1496,t16644,vordomet,vordomet,VVPP,--,vordö̂men,vordomen,vordö̂men
Lüb. Birg. Openb. 1496,1496,t16645,gheworden,gheworden,VVPP,--,wērden,werden,wērden¹
Lüb. Birg. Openb. 1496,1496,t16655,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16658,sach,sach,VVFIN,St.1.Sg.Past.Ind,sên,sen,sên
Lüb. Birg. Openb. 1496,1496,t16669,week,week,VVFIN,St-Sw.3.Sg.Past.*,wîken,wiken,wîken
Lüb. Birg. Openb. 1496,1496,t16678,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16692,seen,seen,VVINF,--,sên,sen,sên
Lüb. Birg. Openb. 1496,1496,t16706,wese{R_n},wesen,VVINF,--,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16711,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Lüb. Birg. Openb. 1496,1496,t16719,gheschach,gheschach,VVFIN,St-Sw.3.Sg.Past.*,geschên,geschen,geschên¹
Lüb. Birg. Openb. 1496,1496,t16726,v{L_m}me#komen,vmmekomen,VVPP,--,ümmekōmen,ummekomen,ümmekōmen
Lüb. Birg. Openb. 1496,1496,t16733,schedede,schedede,VVFIN,St-Sw.3.Sg.Past.*,schêⁱden,scheiden,schêⁱden
Lüb. Birg. Openb. 1496,1496,t16747,ghepurgert,ghepurgert,VVPP,--,pûrgêr(e)n,purger(e)n,pûrgêr(e)n
Lüb. Birg. Openb. 1496,1496,t16755,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16764,wonede,wonede,VVFIN,Sw.3.Sg.Past.*,wōnen,wonen,wōnen¹
Lüb. Birg. Openb. 1496,1496,t16767,openbarde,openbarde,VVFIN,Sw.3.Sg.Past.Ind,ōpenbâren,openbaren,ōpenbâren
Lüb. Birg. Openb. 1496,1496,t16777,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16783,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16789,ghegheuen,ghegheuen,VVPP,--,gēven,geven,gēven
Lüb. Birg. Openb. 1496,1496,t16796,othmodyghe,othmodyghe,VVIMP,Sg,ôtmö̂digen,otmodigen,ôtmö̂digen¹
Lüb. Birg. Openb. 1496,1496,t16807,syst,syst,VVFIN,Irr.2.Sg.Pres.Konj,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16811,gheue,gheue,VVFIN,St.1.Sg.Pres.*,gēven,geven,gēven
Lüb. Birg. Openb. 1496,1496,t16820,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16825,ghepineget,ghepineget,VVPP,--,pînigen,pinigen,pînigen
Lüb. Birg. Openb. 1496,1496,t16834,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16840,socht,socht,VVFIN,Sw.3.Sg.Past.*,sö̂gen,sogen,sö̂gen
Lüb. Birg. Openb. 1496,1496,t16852,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Lüb. Birg. Openb. 1496,1496,t16864,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16869,teende,teende,VVPS,--,tên,ten,tên⁶
Lüb. Birg. Openb. 1496,1496,t16875,steruende,steruende,VVPS,--,sterven,sterven,sterven²
Lüb. Birg. Openb. 1496,1496,t16888,openbarde,openbarde,VVFIN,Sw.3.Sg.Past.Ind,ōpenbâren,openbaren,ōpenbâren
Lüb. Birg. Openb. 1496,1496,t16894,sprak,sprak,VVFIN,St.3.Sg.Past.*,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t16898,wisen,wisen,VVINF,--,wîsen,wisen,wîsen
Lüb. Birg. Openb. 1496,1496,t16903,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16909,gheschicket,gheschicket,VVPP,--,schicken,schicken,schicken
Lüb. Birg. Openb. 1496,1496,t16913,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16917,ghesettet,ghesettet,VVPP,--,setten,setten,setten
Lüb. Birg. Openb. 1496,1496,t16929,doͤrch#seen,doͤrchseen,VVINF,--,dörchsên,dorchsen,dörchsên
Lüb. Birg. Openb. 1496,1496,t16932,begerde,begerde,VVFIN,Sw.1.Sg.Past.*,begēren,begeren,begēren
Lüb. Birg. Openb. 1496,1496,t16940,ko#men,komen,VVINF,--,kōmen,komen,kōmen¹
Lüb. Birg. Openb. 1496,1496,t16946,vornemen,vornemen,VVINF,--,vornēmen,vornemen,vornēmen²
Lüb. Birg. Openb. 1496,1496,t16948,begere{R_n},begeren,VVINF,--,begēren,begeren,begēren
Lüb. Birg. Openb. 1496,1496,t16960,ghekomen,ghekomen,VVPP,--,kōmen,komen,kōmen¹
Lüb. Birg. Openb. 1496,1496,t16965,beyde{R_n},beyden,VVINF,--,bêⁱden,beiden,bêⁱden³
Lüb. Birg. Openb. 1496,1496,t16983,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16988,was,was,VVFIN,Irr.1.Sg.Past.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t16998,noͤgede,noͤgede,VVFIN,Sw.3.Sg.Past.*,nö̂gen,nogen,nö̂gen
Lüb. Birg. Openb. 1496,1496,t17004,hadde,hadde,VVFIN,Sw.1.Sg.Past.*,hebben,hebben,hebben
Lüb. Birg. Openb. 1496,1496,t17012,hebbe{R_n},hebben,VVINF,--,hebben,hebben,hebben
Lüb. Birg. Openb. 1496,1496,t17016,vnd{R_er}wys,vnderwys,VVIMP,Sg,underwîsen,underwisen,underwîsen
Lüb. Birg. Openb. 1496,1496,t17024,laten,laten,VVFIN,St.3.Pl.Pres.Ind,lâten,laten,lâten¹
Lüb. Birg. Openb. 1496,1496,t17025,make{R_n},maken,VVINF,--,māken,maken,māken
Lüb. Birg. Openb. 1496,1496,t17037,gheoffert,gheoffert,VVPP,--,offeren,offeren,offeren
Lüb. Birg. Openb. 1496,1496,t17045,schicken,schicken,VVFIN,Sw.3.Pl.Pres.Ind,schicken,schicken,schicken
Lüb. Birg. Openb. 1496,1496,t17049,schee,schee,VVFIN,St-Sw.3.Sg.Pres.Konj,schên,schen,schên
Lüb. Birg. Openb. 1496,1496,t17057,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t17070,vor#loͤset,vorloͤset,VVPP,--,vorlö̂sen,vorlosen,vorlö̂sen
Lüb. Birg. Openb. 1496,1496,t17080,openbarde,openbarde,VVFIN,Sw.3.Sg.Past.Ind,ōpenbâren,openbaren,ōpenbâren
Lüb. Birg. Openb. 1496,1496,t17090,sprack,sprack,VVFIN,St.3.Sg.Past.Ind,sprēken,spreken,sprēken
Lüb. Birg. Openb. 1496,1496,t17098,begeret,begeret,VVPP,--,begēren,begeren,begēren
Lüb. Birg. Openb. 1496,1496,t17100,besitte,besitte,VVFIN,St.1.Sg.Pres.*,besitten,besitten,besitten
Lüb. Birg. Openb. 1496,1496,t17110,ghehat,ghehat,VVPP,--,hebben,hebben,hebben
Lüb. Birg. Openb. 1496,1496,t17113,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t17115,vorgetten,vorgetten,VVPP,--,vorgēten,vorgeten,vorgēten³
Lüb. Birg. Openb. 1496,1496,t17121,vullenkome{R_n},vullenkomen,VVPP,--,vulkōmen,vulkomen,vulkōmen¹
Lüb. Birg. Openb. 1496,1496,t17124,wes,wes,VVIMP,Sg,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t17131,komende,komende,VVPS,--,kōmen,komen,kōmen¹
Lüb. Birg. Openb. 1496,1496,t17158,dorstede,dorstede,VVFIN,Sw.3.Sg.Past.Ind,dörsten,dorsten,dörsten¹
Lüb. Birg. Openb. 1496,1496,t17170,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
Lüb. Birg. Openb. 1496,1496,t17182,ghetelet,ghetelet,VVPP,--,tēlen,telen,tēlen²
Lüb. Birg. Openb. 1496,1496,t17190,vth#vorseen,vthvorseen,VVPP,--,ûtvorsên,utvorsen,ûtvorsên
Lüb. Birg. Openb. 1496,1496,t17201,loueden,loueden,VVFIN,Sw.3.Pl.Past.*,lōven,loven,lōven⁴
Lüb. Birg. Openb. 1496,1496,t17207,vort#ghingen,vortghingen,VVFIN,Irr.3.Pl.Past.*,vōrtgân,vortgan,vōrtgân
Lüb. Birg. Openb. 1496,1496,t17234,vorkranckede,vorkranckede,VVFIN,Sw.3.Sg.Past.*,vorkrenken,vorkrenken,vorkrenken
Lüb. Birg. Openb. 1496,1496,t17244,dachte,dachte,VVFIN,Sw.3.Sg.Past.*,denken,denken,denken
Lüb. Birg. Openb. 1496,1496,t17247,nam,nam,VVFIN,St.3.Sg.Past.Ind,nēmen,nemen,nēmen
Lüb. Birg. Openb. 1496,1496,t17263,openbarde,openbarde,VVFIN,Sw.3.Sg.Past.Ind,ōpenbâren,openbaren,ōpenbâren
Lüb. Birg. Openb. 1496,1496,t17269,ghesecht,ghesecht,VVPP,--,seggen,seggen,seggen
Lüb. Brant NarrenS 1497,1497,t8,ghe#dacht,ghedacht,VVPP,--,denken,denken,denken
Lüb. Brant NarrenS 1497,1497,t12,buwen,buwen,VVINF,--,bûwen,buwen,bûwen
Lüb. Brant NarrenS 1497,1497,t20,dencke,dencke,VVFIN,Sw.1.Sg.Pres.*,denken,denken,denken
Lüb. Brant NarrenS 1497,1497,t23,sparen,sparen,VVINF,--,spāren,sparen,spāren¹
Lüb. Brant NarrenS 1497,1497,t29,varen,varen,VVINF,--,vāren,varen,vāren¹
Lüb. Brant NarrenS 1497,1497,t38,lesen,lesen,VVINF,--,lēsen,lesen,lēsen¹
Lüb. Brant NarrenS 1497,1497,t42,ghe#straffet,ghestraffet,VVPP,--,straffen,straffen,straffen
Lüb. Brant NarrenS 1497,1497,t49,leret,leret,VVFIN,Sw.3.Sg.Pres.Ind,lêren,leren,lêren
Lüb. Brant NarrenS 1497,1497,t56,vor#keret,vorkeret,VVPP,--,vorkêren,vorkeren,vorkêren²
Lüb. Brant NarrenS 1497,1497,t60,ghe#dacht,ghedacht,VVPP,--,denken,denken,denken
Lüb. Brant NarrenS 1497,1497,t64,ghe#lynge{R_n},ghelyngen,VVINF,--,gelingen,gelingen,gelingen²
Lüb. Brant NarrenS 1497,1497,t72,brynge{R_n},bryngen,VVINF,--,bringen,bringen,bringen
Lüb. Brant NarrenS 1497,1497,t80,Be#ginne{R_n},Beginnen,VVINF,--,beginnen,beginnen,beginnen
Lüb. Brant NarrenS 1497,1497,t83,sprickt,sprickt,VVFIN,St.3.Sg.Pres.Ind,sprēken,spreken,sprēken
Lüb. Brant NarrenS 1497,1497,t90,soke,soke,VVIMP,Sg,sö̂ken,soken,sö̂ken
Lüb. Brant NarrenS 1497,1497,t154,sprickt,sprickt,VVFIN,St.3.Sg.Pres.Ind,sprēken,spreken,sprēken
Lüb. Brant NarrenS 1497,1497,t170,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t172,nedderstyghen,nedderstyghen,VVFIN,St.3.Pl.Pres.Ind,nēderstîgen,nederstigen,nēderstîgen
Lüb. Brant NarrenS 1497,1497,t179,Doen,Doen,VVFIN,Irr.3.Pl.Pres.*,dôn,don,dôn¹
Lüb. Brant NarrenS 1497,1497,t187,styghen,styghen,VVFIN,St.3.Pl.Pres.Ind,upstîgen,upstigen,upstîgen
Lüb. Brant NarrenS 1497,1497,t197,vallen,vallen,VVFIN,St.3.Pl.Pres.*,afvallen,afvallen,afvallen
Lüb. Brant NarrenS 1497,1497,t208,vor#suncke{R_n},vorsuncken,VVPP,--,vorsinken,vorsinken,vorsinken
Lüb. Brant NarrenS 1497,1497,t214,gheworde{R_n},gheworden,VVPP,--,wērden,werden,wērden¹
Lüb. Brant NarrenS 1497,1497,t228,vorsloke{R_n},vorsloken,VVPP,--,vorslân,vorslan,vorslân²
Lüb. Brant NarrenS 1497,1497,t230,vorswunde{R_n},vorswunden,VVPP,--,vorswinden,vorswinden,vorswinden¹
Lüb. Brant NarrenS 1497,1497,t232,erreden,erreden,VVFIN,Sw.3.Pl.Pres.*,erredden,erredden,erredden
Lüb. Brant NarrenS 1497,1497,t241,vunde{R_n},vunden,VVFIN,St.3.Pl.Past.*,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t265,vorsmade{R_n},vorsmaden,VVFIN,Sw.3.Pl.Past.Ind,vorsmâden,vorsmaden,vorsmâden
Lüb. Brant NarrenS 1497,1497,t272,walgende,walgende,VVPS,--,walgen,walgen,walgen
Lüb. Brant NarrenS 1497,1497,t278,vor#ghynck,vorghynck,VVFIN,Irr.3.Sg.Past.Ind,vorgân,vorgan,vorgân²
Lüb. Brant NarrenS 1497,1497,t286,ghe#nalet,ghenalet,VVPP,--,nâlen,nalen,nâlen
Lüb. Brant NarrenS 1497,1497,t342,vor#sa{R_m}melt,vorsammelt,VVPP,--,vorsāmelen,vorsamelen,vorsāmelen
Lüb. Brant NarrenS 1497,1497,t352,vor#klaret,vorklaret,VVPP,--,vorklâren,vorklaren,vorklâren
Lüb. Brant NarrenS 1497,1497,t365,beghynnet,beghynnet,VVFIN,St.3.Sg.Pres.Ind,beginnen,beginnen,beginnen
Lüb. Brant NarrenS 1497,1497,t375,sprickt,sprickt,VVFIN,St.3.Sg.Pres.Ind,sprēken,spreken,sprēken
Lüb. Brant NarrenS 1497,1497,t380,yss§,yss,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t387,be#grypt,begrypt,VVFIN,St.3.Sg.Pres.Ind,begrîpen,begripen,begrîpen
Lüb. Brant NarrenS 1497,1497,t392,an#dript,andript,VVFIN,St-Sw.3.Sg.Pres.*,andrēpen,andrepen,andrēpen
Lüb. Brant NarrenS 1497,1497,t398,blyft,blyft,VVFIN,St.3.Sg.Pres.Ind,blîven,bliven,blîven
Lüb. Brant NarrenS 1497,1497,t402,synt,synt,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t424,duncket,duncket,VVFIN,Sw.3.Sg.Pres.Ind,dünken,dunken,dünken
Lüb. Brant NarrenS 1497,1497,t430,beteren,beteren,VVFIN,Sw.3.Pl.Pres.*,bēteren,beteren,bēteren²
Lüb. Brant NarrenS 1497,1497,t438,vor#acht,voracht,VVPP,--,vorachten,vorachten,vorachten²
Lüb. Brant NarrenS 1497,1497,t442,leuet,leuet,VVFIN,Sw.3.Sg.Pres.Ind,lēven,leven,lēven³
Lüb. Brant NarrenS 1497,1497,t452,vorworen,vorworen,VVPP,--,vorwerren,vorwerren,vorwerren
Lüb. Brant NarrenS 1497,1497,t457,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t465,v{L_m}me#ghaen,vmmeghaen,VVFIN,Irr.3.Pl.Pres.*,ümmegân,ummegan,ümmegân
Lüb. Brant NarrenS 1497,1497,t472,haen,haen,VVINF,--,hebben,hebben,hebben
Lüb. Brant NarrenS 1497,1497,t475,ghe#dacht,ghedacht,VVPP,--,denken,denken,denken
Lüb. Brant NarrenS 1497,1497,t484,vp#rycht,vprycht,VVFIN,Sw.1.Sg.*.*,uprichten,uprichten,uprichten
Lüb. Brant NarrenS 1497,1497,t500,syn,syn,VVFIN,Irr.3.Pl.Pres.*,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t516,dragen,dragen,VVINF,--,drāgen,dragen,drāgen
Lüb. Brant NarrenS 1497,1497,t519,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t529,hebbe{R_n},hebben,VVFIN,Sw.3.Pl.Pres.*,hebben,hebben,hebben
Lüb. Brant NarrenS 1497,1497,t533,stuuen,stuuen,VVFIN,St.3.Pl.Pres.*,stûven,stuven,stûven¹
Lüb. Brant NarrenS 1497,1497,t544,swymmen,swymmen,VVFIN,St.3.Pl.Pres.Ind,swemmen,swemmen,swemmen¹
Lüb. Brant NarrenS 1497,1497,t550,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t553,kumpt,kumpt,VVFIN,St.3.Sg.Pres.Ind,kōmen,komen,kōmen¹
Lüb. Brant NarrenS 1497,1497,t559,blyfft,blyfft,VVFIN,St.3.Sg.Pres.Ind,blîven,bliven,blîven
Lüb. Brant NarrenS 1497,1497,t564,ghad,ghad,VVFIN,Irr.3.Sg.Pres.Ind,gân,gan,gân
Lüb. Brant NarrenS 1497,1497,t567,komen,komen,VVFIN,St.3.Sg.Pres.*,kōmen,komen,kōmen¹
Lüb. Brant NarrenS 1497,1497,t573,komen,komen,VVFIN,St.3.Pl.Pres.*,kōmen,komen,kōmen¹
Lüb. Brant NarrenS 1497,1497,t579,gheuen,gheuen,VVFIN,St.3.Pl.Pres.*,gēven,geven,gēven
Lüb. Brant NarrenS 1497,1497,t589,ghemaket,ghemaket,VVPP,--,māken,maken,māken
Lüb. Brant NarrenS 1497,1497,t596,gheraket,gheraket,VVPP,--,rāken,raken,rāken¹
Lüb. Brant NarrenS 1497,1497,t603,ghedacht,ghedacht,VVPP,--,denken,denken,denken
Lüb. Brant NarrenS 1497,1497,t604,Were,Were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t609,vor#acht,voracht,VVFIN,Sw.3.Sg.Pres.*,vorachten,vorachten,vorachten²
Lüb. Brant NarrenS 1497,1497,t615,lesen,lesen,VVINF,--,lēsen,lesen,lēsen¹
Lüb. Brant NarrenS 1497,1497,t617,sued,sued,VVFIN,St.3.Sg.Pres.Ind,sên,sen,sên
Lüb. Brant NarrenS 1497,1497,t621,malen,malen,VVINF,--,mâlen,malen,mâlen²
Lüb. Brant NarrenS 1497,1497,t625,vyndet,vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t631,ghelyckt,ghelyckt,VVPP,--,gelîken,geliken,gelîken²
Lüb. Brant NarrenS 1497,1497,t634,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t639,ghebrickt,ghebrickt,VVFIN,St.3.Sg.Past.Ind,gebrēken,gebreken,gebrēken
Lüb. Brant NarrenS 1497,1497,t644,nenne,nenne,VVFIN,Sw.1.Sg.Pres.*,nennen,nennen,nennen
Lüb. Brant NarrenS 1497,1497,t651,erkenne,erkenne,VVFIN,Sw.3.Sg.Pres.*,erkennen,erkennen,erkennen
Lüb. Brant NarrenS 1497,1497,t656,sy,sy,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t659,be#rycht,berycht,VVPP,--,berichten,berichten,berichten
Lüb. Brant NarrenS 1497,1497,t666,sycht,sycht,VVFIN,St.3.Sg.Pres.Ind,sên,sen,sên
Lüb. Brant NarrenS 1497,1497,t670,speyghelt,speyghelt,VVFIN,Sw.3.Sg.Pres.Ind,spêgelen,spegelen,spêgelen
Lüb. Brant NarrenS 1497,1497,t672,leret,leret,VVFIN,Sw.3.Sg.Pres.Ind,lêren,leren,lêren
Lüb. Brant NarrenS 1497,1497,t677,wus,wus,VVFIN,Prpr.3.Sg.Past.Ind,wēten,weten,wēten¹
Lüb. Brant NarrenS 1497,1497,t679,achten,achten,VVINF,--,achten,achten,achten²
Lüb. Brant NarrenS 1497,1497,t684,holden,holden,VVINF,--,hōlden,holden,hōlden
Lüb. Brant NarrenS 1497,1497,t688,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t693,ghe#brickt,ghebrickt,VVPP,--,gebrēken,gebreken,gebrēken
Lüb. Brant NarrenS 1497,1497,t695,is§,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t699,spreken,spreken,VVFIN,St.3.Pl.*.*,sprēken,spreken,sprēken
Lüb. Brant NarrenS 1497,1497,t712,menet,menet,VVFIN,Sw.3.Sg.Pres.Ind,mêⁱnen,meinen,mêⁱnen
Lüb. Brant NarrenS 1497,1497,t715,syn,syn,VVINF,--,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t717,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t723,doet,doet,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
Lüb. Brant NarrenS 1497,1497,t734,be#halt,behalt,VVFIN,St.3.Sg.Pres.*,behōlden,beholden,behōlden
Lüb. Brant NarrenS 1497,1497,t744,vyndet,vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t748,ghelust,ghelust,VVPP,--,lüsten,lusten,lüsten
Lüb. Brant NarrenS 1497,1497,t755,ghe#boren,gheboren,VVPP,--,(ge)bēren,(ge)beren,(ge)bēren¹
Lüb. Brant NarrenS 1497,1497,t761,synt,synt,VVFIN,Irr.3.Pl.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t770,had,had,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
Lüb. Brant NarrenS 1497,1497,t774,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
Lüb. Brant NarrenS 1497,1497,t779,vyndet§,vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t786,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Lüb. Brant NarrenS 1497,1497,t798,Vyndet§,Vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t803,wyl,wyl,VVFIN,Irr.3.Sg.Pres.Ind,willen,willen,willen¹
Lüb. Brant NarrenS 1497,1497,t806,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
Lüb. Brant NarrenS 1497,1497,t810,leggen,leggen,VVINF,--,leggen,leggen,leggen
Lüb. Brant NarrenS 1497,1497,t817,horet,horet,VVFIN,Sw.3.Sg.Pres.Ind,hö̂ren,horen,hö̂ren²
Lüb. Brant NarrenS 1497,1497,t818,segge{R_n},seggen,VVINF,--,seggen,seggen,seggen
Lüb. Brant NarrenS 1497,1497,t820,vyndet§,vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t831,vyndet,vyndet,VVFIN,St.3.Sg.Pres.Ind,vinden,vinden,vinden
Lüb. Brant NarrenS 1497,1497,t835,make,make,VVFIN,Sw.1.Sg.Pres.*,māken,maken,māken
Lüb. Brant NarrenS 1497,1497,t846,nemet,nemet,VVFIN,St.3.Sg.Pres.Ind,annēmen,annemen,annēmen
Lüb. Brant NarrenS 1497,1497,t854,ghe#nent,ghenent,VVPP,--,nennen,nennen,nennen
Lüb. Brant NarrenS 1497,1497,t856,spreke,spreke,VVFIN,St.3.Sg.Pres.Konj,sprēken,spreken,sprēken
Lüb. Brant NarrenS 1497,1497,t862,ghe#kent,ghekent,VVPP,--,kennen,kennen,kennen
Lüb. Brant NarrenS 1497,1497,t864,hope,hope,VVFIN,Sw.1.Sg.Pres.Ind,hȫpen,hopen,hȫpen²
