"glottocode","language","iso","level","area","latitude","longitude","countries","affiliation","subclassification"
"shif1234","Shifted Western Romance","","family","Africa;Eurasia;North America;Papunesia;South America",43.0908411140001,6.37537147200004,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance","(((((Bologna_Emiliano:1,Central_Emiliano:1,Eastern_Emiliano:1,Lunigiano:1,Vogherese-Pavese:1,Western_Emiliano:1)emil1241:1,(Northern_Romagnolo:1,Sammarinese:1,Southern_Romagnolo:1)roma1328:1)emil1243:1,Judeo-Italian:1,(Cinqueterre:1,Genoese:1,(Alpine_Ligurian:1,Coastal_Intemelian:1,Royasc:1)inte1265:1,West-Central_Ligurian:1)ligu1248:1,((Alpine_Lombard:1,Bergamasco:1,Eastern_Lombard:1,Insubric:1,Latin_Anaunico:1,Latin_Fiamazzo:1,Mantovano:1,Milanese:1,Novarese_Lombard:1,Ticinese:1,Trentino_Western:1,Western_Lombard:1)lomb1257:1,(High_Piemontese:1,Low_Piemontese:1,Sicilian_Galloitalian:1,Turinese:1)piem1238:1)piem1239:1)gall1279:1,((((Big_Woods_French:1,Marsh_French:1,Prairie_French:1)caju1236:1,((Gulf_Coast_French:1,(Guianese_Creole_French:1,(Galibi-Marworno_Creole_French:1,Karipuna_Creole_French:1,Palikur_Creole_French:1)kari1301:1)guya1252:1,(Fablas:1,Plateau_Haitian_Creole:1)hait1244:1,((Guadeloupean_Creole_French:1,Marie_Galante_Creole_French:1,Martinique_Creole_French:1,St._Barth_Creole_French:1)guad1242:1,(San_Miguel_Creole_French:1,St_Lucian_Patois:1)sain1246:1)less1242:1,Louisiana_Creole_French:1)circ1240:1,((Acadian:1,(Franco-Ontarien:1,Québécois:1)amer1261:1,Berrichon:1,Bourbonnais:1,Camfranglais:1,Middle_French:1,(Anglo-Norman:1,Dgernesiais:1,Jerriais:1)norm1245:1,(Bourguignon-Morvandiau:1,Champenois:1,Franc-Comtois:1,Francien:1,Gallo:1)lang1337:1,(Angevin:1,(Poitevin:1,Saintongeais:1)poit1241:1)west3023:1)stan1290:1,Nouchi:1)glob1239:1,((Chagossian_Creole:1,Mauritian_Creole:1,Rodrigues_Creole:1)mori1278:1,Seselwa_Creole_French:1)isle1246:1,Réunion_Creole_French:1,Tayo:1)macr1273:1,(Amienois:1,Artois:1,Belgian_Picard:1,Boulonnais:1,Calaisis:1,Cambresis:1,Hainaut:1,Lillois:1,Ponthieu:1,Santerre:1,Vermandois:1,Vimeu:1)pica1241:1)cent2283:1,((Dauphinois_-Arpitan:1,Franche-Comtois:1,Lyonnais:1,Neuch-Telois:1,Neuchatelais:1,Savoyard:1,Valaisan:1,Valle_D'aosta:1,Vaudois:1)fran1260:1,(Celle_San_Vito:1,Faeto:1)faet1240:1)fran1269:1,Old_French_-842-ca._1400:1,(Central_Walloon:1,Eastern_Walloon:1,Lorrain_Roman:1,Southern_Walloon:1,Western_Walloon:1)wall1255:1)oila1234:1,(Lower_Engadine:1,Rumantsch_Grischun:1,Surmiran-Albula:1,Sursilvan:1,Sursilvan-Oberland:1,(Scharans_Sutsilvan:1)suts1235:1,Upper_Engadine:1)roma1326:1)gall1280:1)nort3208:1,((((Pallarès:1,Ribagorçà:1,Tortosì:1)cata1291:1,(Valencià_Apitxat:1,Valencià_Meridional:1,Valencià_Septentrional:1)vale1252:1)cata1290:1,(Algherese:1,(Eivissenc_i_formenterer:1,Mallorquí:1,Menorquí:1)bale1256:1,(Barceloní:1,Català_Central_Septentrional_de_Transició:1,Salat_-Català:1,Tarragoní:1,Xipella:1)nons1235:1,Rossellonès:1)cata1289:1,Old_Catalan:1)stan1289:1,(Gardiol:1,((Aranese:1,(Ariégeois:1,Baish_Aranés:1,Béarnais:1,Landais:1,Mijaranés_Aranés:1,Naut_Aranés:1)nucl1269:1)gasc1240:1,((Bas-Auvergnat:1,Haut-Auvergnat:1)auve1239:1,(Bas-Limousin:1,Haut-Limousin:1)limo1246:1,Vivaro-Alpine_Occitan:1)nort2608:1,((Bas-Languedocien:1,Guyennais:1,Haut-Languedocien:1,Languedocien_Moyen:1)lang1309:1,(Dauphinois:1,Gavot:1,Maritime_Provençal:1,Niçard:1,Rhodanien:1,Transalpin:1)prov1235:1)sout2612:1)occi1239:1,Old_Provençal:1)occi1240:1,((((Central_Asturian:1,Eastern_Asturian:1,Western_Asturian:1)astu1246:1,(Eastern_Cantabrian:1,Western_Cantabrian:1)cant1245:1,Leonese:1)astu1245:1,Mirandese:1)astu1244:1,((Central_Extremaduran:1,Northern_Extremaduran:1,Southern_Extremaduran:1)extr1243:1,Old_Spanish:1,((Haquetiya:1,Judezmo:1,Nuclear_Ladino:1)ladi1251:1,Palenquero:1,Peruvian_Amazonian_Spanish:1,((Caviteño:1,Cotobato_Chavacano:1,Davawenyo_Zamboanguenyo:1,Ermitaño:1,Zamboangueño:1)chav1241:1,Ternateño:1)tern1253:1)sout3200:1,(Adaeseño_Spanish:1,Andalusian:1,(Brule_Spanish:1,Canary_Islands_Spanish:1,Isleño_Spanish_of_St._Bernard_Parish:1)cana1258:1,Castilian:1,(Andean_Spanish:1,(Afro-Bolivian_Spanish:1,Andean_Bolivian_Spanish:1,Camba_Spanish:1,Chapaco_Spanish:1,Valluno_Spanish:1)boli1265:1,(Cuban_Spanish:1,Dominican_Spanish:1,Puerto_Rican_Spanish:1)cari1288:1,Central_American_Spanish:1,Chilean_Spanish:1,(Abajeño_Mexican_Spanish:1,Central_Mexican_Spanish:1,Coastal_Mexican_Spanish:1,Northeastern_Mexican_Spanish:1,Northern_Peninsular_Mexican_Spanish:1,Northwestern_Mexican_Spanish:1,Southern_Mexican_Spanish:1,Western_Mexican_Spanish:1,Yucatecan_Spanish:1)mexi1248:1,New_Mexican_Spanish:1,Rioplatense_Spanish:1,Venezuelan_Spanish:1)amer1254:1,Modern_Castilian_of_Aragon:1,Murcian:1,Navarrese:1,Spanish_of_Equatorial_Guinea:1)stan1288:1)cast1243:1,((Lagarteiru:1,Mañegu:1,Valvideiru:1)fala1241:1,Galician:1,((Cafundo:1,(Beira:1,Brazilian_Portuguese:1,Estremenho:1,Galician_Portuguese:1,Madeira-Azores:1,Old_Portuguese:1)port1283:1)braz1247:1,((Annobonese:1,(Angolar:1,Sãotomense:1)saot1242:1)bant1299:1,Principense:1)lowe1440:1,(Malabar-Sri_Lanka_Portuguese:1,(Daman-Diu_Portuguese:1,Korlai_Portuguese:1)nort3243:1)indo1327:1,(Macanese:1,Malacca-Batavia_Portuguese_Creole:1,(Macaísta:1,Português_de_Bidau:1)timo1258:1)luso1234:1,((Barlavento:1,Kabuverdianu_Sotavento:1,Sotavento:1)kabu1256:1,Papiamento:1,(Bafatá_Creole:1,Bissau-Bolama_Creole:1,Cacheu-Ziguinchor_Creole:1)uppe1455:1)uppe1458:1)macr1272:1,Minderico:1)gali1263:1)west2838:1)sout3183:1)shif1234:1;"
"unsh1234","Unshifted Western Romance","","family","Eurasia",40.1716,-0.903215,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Western Romance","((Central_Aragonese:1,Eastern_Aragonese:1,Southern_Aragonese:1,Western_Aragonese:1)arag1245:1,Mozarabic:1)unsh1234:1;"
"dalm1244","Dalmatian Romance","","family","Eurasia",44.346734049971,14.5961687780149,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Italo-Dalmatian","(Dalmatian:1,Istriot:1,(Bisiacco:1,Istrian:1,Talian_-Brazilian_Veneto:1,Trentine:1,Triestine:1,Venetian_Proper:1)vene1258:1)dalm1244:1;"
"ital1287","Italian Romance","","family","Eurasia",42.7350279872378,12.8730367385009,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Italo-Western Romance, Italo-Dalmatian","((((Northern_Corsican:1,Sartenais:1,Venaco:1,Vico-Ajaccio:1)cors1241:1,Gallurese_Sardinian:1,Sassarese_Sardinian:1)cors1242:1,(Cicolano-Reatino-Aquilano:1,Fiorentino:1,Laziale:1,Old_Italian:1)ital1282:1)cent2427:1,(Carnico:1,East_Central_Friulian:1,Western_Friulian:1)friu1240:1,(Ampezzano:1,Atesino:1,Badiotto:1,Cadorino:1,Fassano:1,Gardenese:1,Livinallese:1,Marebbano:1,Nones:1)ladi1250:1,((Castelmezzano:1,Molisano:1,Napoletano:1,Northern_Calabrese-Lucano:1,Pugliese:1,South_Lucanian:1)neap1235:1,(Central_Metafonetica:1,Eastern_Nonmetafonetica:1,Isole_Eolie:1,Messinese:1,Pantesco:1,Southeast_Metafonetica:1,Southern_Calabro:1,Western_Sicilian:1)sici1248:1)sout3428:1)ital1287:1;"
"arma1245","Armaneshti","","dialect","Eurasia",40.616,21.2,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Eastern Romance, Aromanian","(Armaneshti:1);"
"rram1234","Rramaneshti","","dialect","Eurasia",40.616,21.2,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Eastern Romance, Aromanian","(Rramaneshti:1);"
"east2865","Eastern Romanian","","family","Eurasia",43.75435,23.3019,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Eastern Romance, Northern Romanian","(Megleno-Romanian:1,((Banat_Romanian:1,Ungureni:1)bana1311:1,Bayash-Rudar:1,Crishana:1,(Oltenia-Lesser_Wallachia:1,Tarani:1)less1244:1,Maramuresh:1,Moldavian:1,Muntenian:1,Transylvanian_Romanian:1,Wallachic:1)roma1327:1)east2865:1;"
"istr1245","Istro-Romanian","ruo","language","Eurasia",45.433,14.2,"HR","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Eastern Romance, Northern Romanian","(Istro-Romanian:1);"
"sarr1244","Sarrabense","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Sarrabense:1);"
"ogli1238","Ogliastrino","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Ogliastrino:1);"
"cent1961","Central Campidanese","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Central_Campidanese:1);"
"sulc1238","Sulcitano","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Sulcitano:1);"
"subb1238","Sub-Barbaricino","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Sub-Barbaricino:1);"
"west2345","Western Campidanese","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Western_Campidanese:1);"
"arbo1235","Arborense","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Arborense:1);"
"meri1242","Campidanese Meridionale","","dialect","Eurasia",39.0566,9.03935,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Campidanese Sardinian","(Campidanese_Meridionale:1);"
"nort2610","Northern Logudorese","","dialect","Eurasia",40.49,9.09957,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Logudorese Sardinian","(Northern_Logudorese:1);"
"barb1262","Barbaricino","","dialect","Eurasia",40.49,9.09957,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Logudorese Sardinian","(Barbaricino:1);"
"nuor1238","Nuorese","","dialect","Eurasia",40.49,9.09957,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Logudorese Sardinian","(Nuorese:1);"
"sout2614","Southwestern Logudorese","","dialect","Eurasia",40.49,9.09957,"","Indo-European, Classical Indo-European, Italic, Latino-Faliscan, Latinic, Imperial Latin, Romance, Southern Romance, Logudorese Sardinian","(Southwestern_Logudorese:1);"
"tran1292","Transitional Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Western Bulgarian","(Transitional_Bulgarian:1);"
"nort3294","Northwestern Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Western Bulgarian","(Northwestern_Bulgarian:1);"
"piri1234","Pirin-Malashevo","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Western Bulgarian","(Pirin-Malashevo:1);"
"sout3276","Southwestern Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Western Bulgarian","(Southwestern_Bulgarian:1);"
"rupp1234","Rup","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Central_Rup:1,(Banat_Bulgarian:1,Paulician:1)east2816:1,Pomak:1,Western_Rup:1)rupp1234:1;"
"tran1293","Transylvanian Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Transylvanian_Bulgarian:1);"
"bass1265","Bassarabian Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Bassarabian_Bulgarian:1);"
"moes1234","Moesian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Moesian:1);"
"balk1260","Balkan Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Central_Balkan_Bulgarian:1,Eastern_Balkan_Bulgarian:1,Western_Balkan_Bulgarian:1)balk1260:1;"
"wall1260","Wallachian Bulgarian","","dialect","Eurasia",43.3646,25.047,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Bulgarian, Eastern Bulgarian","(Wallachian_Bulgarian:1);"
"west2893","Western Northern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Northern Macedonian","(Gora_-Serbian-Macedonian:1,Skopska_Crna_Gora:1,Tetovo:1)west2893:1;"
"east2819","Eastern Northern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Northern Macedonian","(Kratovo:1,Kriva_Palanka:1,Kumanovo:1,Ovce_Pole:1)east2819:1;"
"west2894","Western and Northwestern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Western Macedonian","(Western_and_Northwestern_Macedonian:1);"
"cent2341","Central Western Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Western Macedonian","(Central_Western_Macedonian:1);"
"sout3277","Southwestern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Eastern and Southern Macedonian","(Southwestern_Macedonian:1);"
"sout3278","Southeastern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Eastern and Southern Macedonian","(Southeastern_Macedonian:1);"
"east2820","Eastern Macedonian","","dialect","Eurasia",41.5957,21.7932,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Eastern South Slavic, Macedo-Bulgarian, Macedonian, Eastern and Southern Macedonian","(Eastern_Macedonian:1);"
"bunj1247","Bunjevac","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Bunjevac:1);"
"suma1275","Šumadija-Vojvodina","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Šumadija-Vojvodina:1);"
"east2822","Eastern Bosnian Shtokavian","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Eastern_Bosnian_Shtokavian:1);"
"koso1247","Kosovo-Resava","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Kosovo-Resava:1);"
"timo1264","Timok","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Timok:1);"
"kara1507","Karashevski","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Karashevski:1);"
"east2821","Eastern Herzegovinian Shtokavian","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Bosnian_Standard:1,Croatian_Standard:1,Montenegrin_Standard:1,Serbian_Standard:1)east2821:1;"
"smed1234","Smederevo-Vršac","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Smederevo-Vršac:1);"
"slav1257","Slavonian Shtokavian","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Slavonian_Shtokavian:1);"
"priz1234","Prizren-South Morava","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Prizren-South_Morava:1);"
"zeta1234","Zeta-Raška","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Zeta-Raška:1);"
"uzic1234","Užican","","dialect","Eurasia",44.15,18.81,"","Indo-European, Classical Indo-European, Balto-Slavic, Slavic, South Slavic, Western South Slavic, Serbian-Croatian-Bosnian, Shtokavski, New Shtokavian","(Užican:1);"
"aspr1238","Greko (Calabrian Greek)","","dialect","Eurasia",38.0166,15.88621,"","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Apulian-Calabrian Greek","(Greko_-Calabrian_Greek:1);"
"apul1237","Griko (Apulian Greek)","","dialect","Eurasia",40.24882,18.28318,"","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Apulian-Calabrian Greek","(Griko_-Apulian_Greek:1);"
"yeva1238","Yevanic","yej","language","Eurasia",31.801,35.1084,"GR","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Nuclear Modern Greek","(Yevanic:1);"
"mode1248","Modern Greek","ell","language","Eurasia",38.36,23.13,"AL;BG;CY;EG;GR;IT;MK;RO;TR;UA","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Nuclear Modern Greek","(Dimotiki:1,Katharevousa:1,Livisiot:1,(Cargese:1,Maniot_Greek:1)mani1304:1,Mariupol_Greek:1,(Epirote:1,(Kozani_Greek:1,Naousa_Greek:1)mace1251:1,(Imbriot:1,Lesbian_Modern_Greek:1,Samiot:1)nort3438:1,Rumelian_Modern_Greek:1,Saracatsan:1,(Fanari_Greek_-Karditsa:1,Krania_Greek_-Olympus:1)thes1234:1,(Eastern_Thracian:1,Western_Thracian:1)thra1248:1)nort2600:1,Skyrian:1,(Chiot:1,Constantinople_Greek:1,((Eastern_Cretan:1,Western_Cretan:1)cret1244:1,(Central_Cycladian:1,Northern_Cycladian:1,Western_Cycladian:1)cycl1238:1)cret1243:1,(Agathonisian:1,Astypalaian:1,Chalkian:1,Kalymnian:1,Karpathos_Greek:1,Kasos_Greek:1,Kastellorizan:1,Kos_Greek:1,Leipsoi_Greek:1,Leros_Greek:1,Nisyrian:1,Patmian:1,Rhodian_Greek:1,Symian:1,Tilos_Greek:1)dode1238:1,Himariote_Greek:1,(Athens:1,(Corfiot:1,Ithaca_Modern_Greek:1,Kefalonia_Modern_Greek:1,Lefkada_Modern_Greek:1,Paxi_Modern_Greek:1,Zakynthos_Modern_Greek:1)ioni1243:1,Kytherian:1,Northern_Epirote:1,(Arkadian_Modern_Greek:1,Laconian_Modern_Greek:1)pelo1238:1,(Aegina_Greek:1,Megara_Greek:1)sout3279:1)ioni1242:1,Smyrna_Greek:1)sout2605:1)mode1248:1;"
"roma1240","Romano-Greek","rge","language","Eurasia",38.6347,23.2164,"GR","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Nuclear Modern Greek","(Romano-Greek:1);"
"pont1253","Pontic","pnt","language","Eurasia",41.266015,36.097421,"BG;GR;MK;TR","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Pontic-Cappadocian Greek","(((Of:1,Sürmene:1,Tonya:1,Trapezounta:1)musl1237:1,Inland_Pontic_Greek:1)east2844:1,Niotika:1)pont1253:1;"
"capp1239","Cappadocian Greek","cpg","language","Eurasia",38.73,35.45,"GR;TR","Indo-European, Classical Indo-European, Graeco-Phrygian, Greek, South Greek, Central Greek, Koineic Greek, Modern Koineic Greek, Pontic-Cappadocian Greek","(Pharasiot:1,Silliot:1,(Sinassos_Cappadocian_Greek:1,Telmissos_Cappadocian_Greek:1,Ulaghatsh_Cappadocian_Greek:1)west2337:1)capp1239:1;"
"stan1304","Standard Kashmiri","","dialect","Eurasia",34.166825,74.330455,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Kashmiric, Kashmiri, Vamraz","(Standard_Kashmiri:1);"
"bunj1244","Bunjwali","","dialect","Eurasia",34.166825,74.330455,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Kashmiric, Kashmiri, Vamraz","(Bunjwali:1);"
"torw1241","Torwali","trw","language","Eurasia",35.3101,72.5316,"PK","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Kohistani, Dir-Swat Kohistani","(Bahrain:1,Chail:1)torw1241:1;"
"kala1373","Gawri","gwc","language","Eurasia",35.5303,72.5738,"PK","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Kohistani, Dir-Swat Kohistani","(Dashwa:1,Kalam_-Pakistan:1,Lamuti:1,Rajkoti:1,Thal:1,Ushu:1)kala1373:1;"
"indu1241","Indus Kohistani","mvy","language","Eurasia",35.3389,73.0154,"PK","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Kohistani, Indus Kohistanic","(Duber-Kandia:1,Indus:1)indu1241:1;"
"oute1238","Outer Indus Kohistani","","family","Eurasia",34.9996333333333,73.1821066666667,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Kohistani, Indus Kohistanic","((Bateri:1,Mankiyali:1)bate1269:1,Chilisso:1,Gowro:1)oute1238:1;"
"tira1253","Tirahi","tra","language","Eurasia",34.1792,69.5901,"AF","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Kohistani, Unclassified Kohistani","(Tirahi:1);"
"palu1255","Dangari","","family","Eurasia",35.43735,71.9477,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Shinaic, Western Shinaic","(Kalkoti:1,(Ashreti:1,(Biori:1,Kalkatak:1,Purigal:1)nort2667:1)phal1254:1)palu1255:1;"
"savi1242","Sauji","sdg","language","Eurasia",35.166757,71.461926,"AF;PK","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Shinaic, Western Shinaic","(Sauji:1);"
"asto1242","Astori","","dialect","Eurasia",34.6515,75.287,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Shinaic, Shina","(Astor:1,Dras:1,Gurezi:1,Kharmangi:1,Satpara:1)asto1242:1;"
"chil1276","Chilasi Kohistani","","dialect","Eurasia",34.6515,75.287,"","Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Eastern Dardic, Nuclear Eastern Dardic, Shinaic, Shina","(Chilas:1,Darel:1,Harban:1,Sazin:1,Tangir:1)chil1276:1;"
