glottocode	AUTOTYP_area	Name	iso639_3	level	endangerment_status	desc_status	Parent_ID	Language_level_name	Top_genetic_unit_ID	Family_name	Path	Countries	Longitude	Latitude	Macroarea	Isolate	Family_name_isolates_distinct	Top_genetic_unit_ID_isolates_distinct	Language_level_ID	Name_stripped	Name_stripped_no_spaces	Family_color
gude1239	African Savannah	Gudeni	NA	dialect	NA	grammar	fare1241	Farefare	atla1278	Atlantic-Congo	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/moss1237/fraf1239/fare1241/gude1239	BF, GH	-0.81109	11.0918	Africa	No	Atlantic-Congo	atla1278	fare1241	Gudeni	Gudeni	#D38D93
gudi1238	African Savannah	Gudi	NA	dialect	NA	wordlist	nung1292	Nungu	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/benu1248/west2801/ninz1247/nung1292/gudi1238	NG	8.62164	8.95481	Africa	No	Atlantic-Congo	atla1278	nung1292	Gudi	Gudi	#D38D93
gudu1251	African Savannah	Gudur	NA	dialect	NA	long_grammar	mofu1248	Mofu-Gudur	afro1255	Afro-Asiatic	afro1255/chad1250/bium1280/nort3156/marg1267/mofu1249/mofu1250/mofu1248/gudu1251	CM	14.0314	10.567	Africa	No	Afro-Asiatic	afro1255	mofu1248	Gudur	Gudur	#F04EC2
guel1234	N Africa	Guelaya	NA	dialect	NA	long_grammar	tari1263	Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber	afro1255	Afro-Asiatic	afro1255/berb1260/zena1250/tari1263/riff1234/east2804/cent2333/guel1234	DZ, ES, MA	-3.430616	34.916974	Africa	No	Afro-Asiatic	afro1255	tari1263	Guelaya	Guelaya	#F04EC2
gugi1238	African Savannah	Gugiko	NA	dialect	NA	grammar_sketch	muku1242	Mukulu	afro1255	Afro-Asiatic	afro1255/chad1250/east2632/east2633/muku1242/gugi1238	TD	18.1822	11.8644	Africa	No	Afro-Asiatic	afro1255	muku1242	Gugiko	Gugiko	#F04EC2
guia1241	S New Guinea	Guiam	NA	dialect	NA	grammar_sketch	wipi1242	Wipi	east2503	Eastern Trans-Fly	east2503/wipi1242/guia1241	PG	143.064	-8.79741	Papunesia	No	Eastern Trans-Fly	east2503	wipi1242	Guiam	Guiam	#64AADC
guib1247	African Savannah	Guiberoua	NA	dialect	NA	grammar	guib1246	Guiberoua Béte	atla1278	Atlantic-Congo	atla1278/volt1241/krua1234/east2415/bete1265/west2489/guib1246/guib1247	CI	-6.51291	6.13837	Africa	No	Atlantic-Congo	atla1278	guib1246	Guiberoua	Guiberoua	#D38D93
guid1240	California	Guidiville	NA	dialect	NA	long_grammar	nort2966	Northern Pomo	pomo1273	Pomoan	pomo1273/russ1265/russ1266/nort2965/nort2966/guid1240	US	-123.209	39.1084	North America	No	Pomoan	pomo1273	nort2966	Guidiville	Guidiville	#C9B1B8
guil1240	African Savannah	Guilia	NA	dialect	NA	long_grammar	bare1279	Barain	afro1255	Afro-Asiatic	afro1255/chad1250/east2632/east2633/bare1279/guil1240	TD	18.0764	11.1168	Africa	No	Afro-Asiatic	afro1255	bare1279	Guilia	Guilia	#F04EC2
guil1241	Southeast Asia	Guilin Pinghua	NA	dialect	NA	long_grammar	nort3268	Northern Pinghua	sino1245	Sino-Tibetan	sino1245/sini1245/clas1255/midd1354/yuep1234/ping1245/nort3268/guil1241	CN	110.045	25.218	Eurasia	No	Sino-Tibetan	sino1245	nort3268	Guilin Pinghua	Guilin_Pinghua	#F438EF
guim1240	African Savannah	Gimri Kan	NA	dialect	NA	long_grammar	tene1248	Tengou-Togo Dogon	dogo1299	Dogon	dogo1299/plai1257/west2508/tene1248/guim1240	ML	-3.37158	14.0675	Africa	No	Dogon	dogo1299	tene1248	Gimri Kan	Gimri_Kan	#6966E5
guim1241	Oceania	Guimaras Island	NA	dialect	NA	grammar_sketch	kina1250	Kinaray-a	aust1307	Austronesian	aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kina1255/kina1250/guim1241	PH	122.297	10.8131	Papunesia	No	Austronesian	aust1307	kina1250	Guimaras Island	Guimaras_Island	#25EFE8
guin1237	Southeast Asia	Goulou	NA	dialect	NA	long_grammar	yuec1235	Yue Chinese	sino1245	Sino-Tibetan	sino1245/sini1245/clas1255/midd1354/yuep1234/yuec1235/guin1237	CN, VN	113	23	Eurasia	No	Sino-Tibetan	sino1245	yuec1235	Goulou	Goulou	#F438EF
guin1255	Oceania	Guinaang	NA	dialect	NA	grammar_sketch	lubu1243	Lubuagan Kalinga	aust1307	Austronesian	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nort3240/kali1310/kali1311/cent2282/lubu1243/guin1255	PH	121.0365	17.3879	Papunesia	No	Austronesian	aust1307	lubu1243	Guinaang	Guinaang	#25EFE8
guin1256	Oceania	Guinaang Bontoc	NA	dialect	NA	grammar	cent2292	Central Bontoc	aust1307	Austronesian	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nort3240/nucl1754/bont1246/bont1247/cent2292/guin1256	PH	120.92	17.08	Papunesia	No	Austronesian	aust1307	cent2292	Guinaang Bontoc	Guinaang_Bontoc	#25EFE8
guin1257	Oceania	Guinzadan	NA	dialect	NA	long_grammar	kank1243	Kankanaey	aust1307	Austronesian	aust1307/mala1545/nort3238/meso1254/sout3211/cent2296/nort3240/nucl1754/bont1246/kank1245/kank1243/guin1257	PH	120.689	16.8548	Papunesia	No	Austronesian	aust1307	kank1243	Guinzadan	Guinzadan	#25EFE8
guiy1236	Southeast Asia	Guiyang Mandarin	NA	dialect	NA	long_grammar	mand1415	Mandarin Chinese	sino1245	Sino-Tibetan	sino1245/sini1245/clas1255/midd1354/nort3155/mand1471/mand1415/xina1239/guiy1236	CN, KP, LA, MM, MN, RU, TW, VN	116.228	40.0209	Eurasia	No	Sino-Tibetan	sino1245	mand1415	Guiyang Mandarin	Guiyang_Mandarin	#F438EF
guja1254	African Savannah	Gujaaxet	NA	dialect	NA	long_grammar	bain1261	Bainouk-Gunyaamolo-Gutobor	atla1278	Atlantic-Congo	atla1278/nort3146/wolo1248/east2703/bain1264/bain1261/guja1254	GM, GW, SN	-16.229	12.8672	Africa	No	Atlantic-Congo	atla1278	bain1261	Gujaaxet	Gujaaxet	#D38D93
guji1239	S Africa	Guji	NA	dialect	NA	long_grammar	bora1271	Borana-Arsi-Guji Oromo	afro1255	Afro-Asiatic	afro1255/cush1243/east2699/lowl1267/sout3055/main1283/nucl1701/nucl1736/cent2302/cent2303/bora1271/guji1239	ET, KE, SO	37.882	1.05676	Africa	No	Afro-Asiatic	afro1255	bora1271	Guji	Guji	#F04EC2
gula1264	N Australia	Gulay (Dyaabugay)	NA	dialect	NA	grammar	dyaa1242	Dyaabugay	pama1250	Pama-Nyungan	pama1250/yimi1234/yidi1249/dyaa1242/gula1264	AU	145.388	-16.596	Australia	No	Pama-Nyungan	pama1250	dyaa1242	Gulay Dyaabugay	Gulay_Dyaabugay	#E4DAF7
gula1267	African Savannah	Gula	NA	dialect	NA	long_grammar	gula1266	Gula (Central African Republic)	cent2225	Central Sudanic	cent2225/sara1341/sbbo1237/nucl1719/ferg1237/gula1266/gula1267	CF, SD	23.3805	9.49092	Africa	No	Central Sudanic	cent2225	gula1266	Gula	Gula	#84C6B7
gula1271	Oceania	Gulamas	NA	dialect	NA	long_grammar	muna1247	Muna	aust1307	Austronesian	aust1307/mala1545/cele1242/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847/muna1247/gula1271	ID	122.541	-5.40419	Papunesia	No	Austronesian	aust1307	muna1247	Gulamas	Gulamas	#25EFE8
gula1275	African Savannah	Gulak	NA	dialect	NA	long_grammar	marg1265	Marghi Central	afro1255	Afro-Asiatic	afro1255/chad1250/bium1280/nort3156/marg1267/bura1296/bium1270/marg1265/gula1275	NG	13.0521	10.93854	Africa	No	Afro-Asiatic	afro1255	marg1265	Gulak	Gulak	#F04EC2
gulb1238	Indic	Gulbahar	NA	dialect	NA	grammar_sketch	nort2665	Northwest Pashayi	indo1319	Indo-European	indo1319/indo1320/indo1321/indo1324/pash1270/west2387/nort2665/gulb1238	AF	69.9936	35.1678	Eurasia	No	Indo-European	indo1319	nort2665	Gulbahar	Gulbahar	#D0E889
gule1242	S New Guinea	Guleguleu	NA	dialect	NA	wordlist	duau1237	Duau	aust1307	Austronesian	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240/duau1237/gule1242	PG	151.218	-10.187	Papunesia	No	Austronesian	aust1307	duau1237	Guleguleu	Guleguleu	#25EFE8
guli1243	Interior New Guinea	Gulicha	NA	dialect	NA	grammar_sketch	baru1267	Baruya	anga1289	Angan	anga1289/nucl1763/baru1271/baru1267/guli1243	PG	145.818	-6.89261	Papunesia	No	Angan	anga1289	baru1267	Gulicha	Gulicha	#F6EAA7
gull1240	Greater Mesopotamia	Gulli	NA	dialect	NA	long_grammar	nort2641	Northern Kurdish	indo1319	Indo-European	indo1319/indo1320/iran1269/cent2317/cent2318/nort3177/laki1246/kurd1259/nort2641/gull1240	AM, AZ, IQ, IR, JO, KW, SY, TM, TR	43	37	Eurasia	No	Indo-European	indo1319	nort2641	Gulli	Gulli	#D0E889
guln1239	N Australia	Gulnguy	NA	dialect	NA	long_grammar	dyir1250	Dyirbal	pama1250	Pama-Nyungan	pama1250/dyir1250/guln1239	AU	145.544	-17.4516	Australia	No	Pama-Nyungan	pama1250	dyir1250	Gulnguy	Gulnguy	#E4DAF7
guma1252	N Australia	Kunwinjku	NA	dialect	NA	long_grammar	gunw1252	Bininj Kun-Wok	gunw1250	Gunwinyguan	gunw1250/marn1242/cent2231/gunw1252/guma1252	AU	133.358	-12.3398	Australia	No	Gunwinyguan	gunw1250	gunw1252	Kunwinjku	Kunwinjku	#ED6F4C
guma1259	African Savannah	Gumay	NA	dialect	NA	grammar	masa1322	Masana	afro1255	Afro-Asiatic	afro1255/chad1250/masa1323/nort3157/masa1324/masa1322/guma1259	CM, TD	15.4748	10.0606	Africa	No	Afro-Asiatic	afro1255	masa1322	Gumay	Gumay	#F04EC2
gumb1243	Southeast Asia	Gumbang	NA	dialect	NA	dictionary	baub1235	Bau-Jagoi Bidayuh	aust1307	Austronesian	aust1307/mala1545/land1261/bida1239/bida1237/baub1235/gumb1243	ID, MY	109.985	1.54467	Papunesia	No	Austronesian	aust1307	baub1235	Gumbang	Gumbang	#25EFE8
gume1239	Greater Abyssinia	Gumer	NA	dialect	NA	grammar	seba1251	Sebat Bet Gurage	afro1255	Afro-Asiatic	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237/seba1251/gume1239	ET	37.9891	8.11879	Africa	No	Afro-Asiatic	afro1255	seba1251	Gumer	Gumer	#F04EC2
gums1237	Indic	Gumsai	NA	dialect	NA	long_grammar	kuii1252	Kui (India)	drav1251	Dravidian	drav1251/sout3133/sout3139/kond1294/mand1411/kuik1244/kuii1252/gums1237	IN	83.5859	19.2043	Eurasia	No	Dravidian	drav1251	kuii1252	Gumsai	Gumsai	#ADAABB
guna1242	Interior New Guinea	Gunangi	NA	dialect	NA	grammar	sina1271	Sinasina	nucl1709	Nuclear Trans New Guinea	nucl1709/cent2120/simb1258/nucl1617/goli1246/sina1271/guna1242	PG	145.032	-6.08728	Papunesia	No	Nuclear Trans New Guinea	nucl1709	sina1271	Gunangi	Gunangi	#FBD87E
gund1246	N Australia	Kundjeyhmi	NA	dialect	NA	long_grammar	gunw1252	Bininj Kun-Wok	gunw1250	Gunwinyguan	gunw1250/marn1242/cent2231/gunw1252/gund1246	AU	133.358	-12.3398	Australia	No	Gunwinyguan	gunw1250	gunw1252	Kundjeyhmi	Kundjeyhmi	#ED6F4C
gund1249	S Australia	Kurnkopanut	wkr	dialect	nearly extinct	grammar_sketch	warr1257	Warrnambool	pama1250	Pama-Nyungan	pama1250/sout3135/vict1234/kuli1256/warr1256/warr1257/gund1249	AU	142.4608	-38.345	Australia	No	Pama-Nyungan	pama1250	warr1257	Kurnkopanut	Kurnkopanut	#E4DAF7
gune1238	N Australia	Kune	NA	dialect	NA	long_grammar	gunw1252	Bininj Kun-Wok	gunw1250	Gunwinyguan	gunw1250/marn1242/cent2231/gunw1252/gune1238	AU	133.358	-12.3398	Australia	No	Gunwinyguan	gunw1250	gunw1252	Kune	Kune	#ED6F4C
gung1249	N Australia	Gunggay	NA	dialect	NA	long_grammar	yidi1250	Yidiñ	pama1250	Pama-Nyungan	pama1250/yimi1234/yidi1249/yidi1250/gung1249	AU	145.876	-17.1332	Australia	No	Pama-Nyungan	pama1250	yidi1250	Gunggay	Gunggay	#E4DAF7
gunm1237	N Coast Asia	Gunma	NA	dialect	NA	long_grammar	nucl1643	Japanese	japo1237	Japonic	japo1237/japa1256/japa1258/nucl1643/east2526/kant1251/west2608/gunm1237	JP	135	35	Eurasia	No	Japonic	japo1237	nucl1643	Gunma	Gunma	#F6E7BF
gunn1247	N Australia	Gun-narta	NA	dialect	NA	grammar_sketch	bura1267	Burarra	mani1293	Maningrida	mani1293/bure1237/bure1238/bura1267/gunn1247	AU	134.365	-12.3061	Australia	No	Maningrida	mani1293	bura1267	Gunnarta	Gunnarta	#C58CB1
gunn1248	N Australia	Gun-narda	NA	dialect	NA	grammar_sketch	bura1267	Burarra	mani1293	Maningrida	mani1293/bure1237/bure1238/bura1267/gunn1248	AU	134.365	-12.3061	Australia	No	Maningrida	mani1293	bura1267	Gunnarda	Gunnarda	#C58CB1
gunn1249	N Australia	Gun-nartpa	NA	dialect	NA	grammar_sketch	bura1267	Burarra	mani1293	Maningrida	mani1293/bure1237/bure1238/bura1267/gunn1249	AU	134.365	-12.3061	Australia	No	Maningrida	mani1293	bura1267	Gunnartpa	Gunnartpa	#C58CB1
gunt1240	Indic	Guntur	NA	dialect	NA	long_grammar	telu1262	Telugu	drav1251	Dravidian	drav1251/sout3133/sout3139/telu1265/telu1262/gunt1240	IN	78.7024	16.4529	Eurasia	No	Dravidian	drav1251	telu1262	Guntur	Guntur	#ADAABB
guny1242	African Savannah	Gunyamoolo	NA	dialect	NA	long_grammar	bain1261	Bainouk-Gunyaamolo-Gutobor	atla1278	Atlantic-Congo	atla1278/nort3146/wolo1248/east2703/bain1264/bain1261/guny1242	GM, GW, SN	-16.229	12.8672	Africa	No	Atlantic-Congo	atla1278	bain1261	Gunyamoolo	Gunyamoolo	#D38D93
guoh1234	Southeast Asia	Guohue	NA	dialect	NA	grammar	hani1248	Hani	sino1245	Sino-Tibetan	sino1245/burm1265/lolo1265/lolo1267/hani1249/biso1244/hani1250/haya1251/hani1248/guoh1234	CN, LA, VN	102.851673333	22.67753	Eurasia	No	Sino-Tibetan	sino1245	hani1248	Guohue	Guohue	#F438EF
guoz1234	Southeast Asia	Guozuo	NA	dialect	NA	grammar	hani1248	Hani	sino1245	Sino-Tibetan	sino1245/burm1265/lolo1265/lolo1267/hani1249/biso1244/hani1250/haya1251/hani1248/guoz1234	CN, LA, VN	102.851673333	22.67753	Eurasia	No	Sino-Tibetan	sino1245	hani1248	Guozuo	Guozuo	#F438EF
gupa1249	African Savannah	Gupa	NA	dialect	NA	wordlist	gupa1248	Gupa-Abawa	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/ebir1244/nupe1252/nupo1239/dibo1249/dibo1250/kami1262/gupa1248/gupa1249	NG	6.69128	8.21291	Africa	No	Atlantic-Congo	atla1278	gupa1248	Gupa	Gupa	#D38D93
gura1253	African Savannah	Gura	NA	dialect	NA	wordlist	lame1257	Lame	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/jara1262/nige1254/lame1257/gura1253	NG	8.78768	10.7229	Africa	No	Atlantic-Congo	atla1278	lame1257	Gura	Gura	#D38D93
gura1260	Greater Abyssinia	Gura (Semitic)	NA	dialect	NA	grammar	seba1251	Sebat Bet Gurage	afro1255	Afro-Asiatic	afro1255/semi1276/west2786/ethi1244/sout3078/oute1258/ttgr1237/seba1251/gura1260	ET	37.9891	8.11879	Africa	No	Afro-Asiatic	afro1255	seba1251	Gura Semitic	Gura_Semitic	#F04EC2
gure1252	Indic	Gurezi	NA	dialect	NA	grammar_sketch	shin1264	Shina	indo1319	Indo-European	indo1319/indo1320/indo1321/indo1324/shin1270/shin1264/asto1242/gure1252	IN, PK	75.287	34.6515	Eurasia	No	Indo-European	indo1319	shin1264	Gurezi	Gurezi	#D0E889
guri1246	Greater Mesopotamia	Gurian	NA	dialect	NA	long_grammar	nucl1302	Georgian	kart1248	Kartvelian	kart1248/geor1252/geor1253/nucl1302/guri1246	AM, AZ, GE, IR, RU, TR	43.78613	41.850397	Eurasia	No	Kartvelian	kart1248	nucl1302	Gurian	Gurian	#A2C3D7
gurj1238	N Australia	Gurjindi	NA	dialect	NA	grammar_sketch	yann1237	Yan-nhangu	pama1250	Pama-Nyungan	pama1250/yuul1239/yann1237/gurj1238	AU	134.877	-12.0853	Australia	No	Pama-Nyungan	pama1250	yann1237	Gurjindi	Gurjindi	#E4DAF7
guru1262	African Savannah	Gurune	NA	dialect	NA	grammar	fare1241	Farefare	atla1278	Atlantic-Congo	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/moss1237/fraf1239/fare1241/guru1262	BF, GH	-0.81109	11.0918	Africa	No	Atlantic-Congo	atla1278	fare1241	Gurune	Gurune	#D38D93
guru1263	S Africa	Guruka	NA	dialect	NA	grammar_sketch	safw1238	Safwa	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/corr1234/mboz1235/mbey1234/safw1238/guru1263	TZ	33.4766	-8.54936	Africa	No	Atlantic-Congo	atla1278	safw1238	Guruka	Guruka	#D38D93
guru1264	African Savannah	Guru	NA	dialect	NA	wordlist	shik1242	Shiki	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/jara1262/nige1254/jaku1245/shik1242/guru1264	NG	9.72769	10.5238	Africa	No	Atlantic-Congo	atla1278	shik1242	Guru	Guru	#D38D93
guru1265	African Savannah	Guru (Mali)	NA	dialect	NA	long_grammar	jams1239	Jamsay Dogon	dogo1299	Dogon	dogo1299/plai1257/jams1239/guru1265	BF, ML	-2.57999	14.1794	Africa	No	Dogon	dogo1299	jams1239	Guru Mali	Guru_Mali	#6966E5
gurv1234	Europe	Gurvari	NA	dialect	NA	grammar	carp1235	Carpathian Romani	indo1319	Indo-European	indo1319/indo1320/indo1321/indo1322/roma1329/roma1330/carp1235/gurv1234	HU, RO, SK, UA	20.3129	48.1968	Eurasia	No	Indo-European	indo1319	carp1235	Gurvari	Gurvari	#D0E889
guse1238	African Savannah	Guse	NA	dialect	NA	long_grammar	tour1242	Toura (Côte d'Ivoire)	mand1469	Mande	mand1469/east2697/sout3140/guro1245/guro1246/dant1235/tour1245/tour1242/guse1238	CI	-7.33105	7.76747	Africa	No	Mande	mand1469	tour1242	Guse	Guse	#9DDAB5
gusu1241	African Savannah	Gusubou	NA	dialect	NA	wordlist	tsoo1241	Tso	atla1278	Atlantic-Congo	atla1278/volt1241/nort3149/gura1261/cent2243/waja1258/tula1250/tula1251/tsoo1241/gusu1241	NG	11.4972	9.53256	Africa	No	Atlantic-Congo	atla1278	tsoo1241	Gusubou	Gusubou	#D38D93
gusu1242	African Savannah	Gusu	NA	dialect	NA	dictionary	jere1244	Jere	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/kain1275/cent2242/basa1288/east2404/josa1234/nort3210/nort3215/boze1240/jere1244/gusu1242	NG	8.95834	10.1962	Africa	No	Atlantic-Congo	atla1278	jere1244	Gusu	Gusu	#D38D93
guta1238	S Africa	Guta	NA	dialect	NA	grammar	many1258	Manyika	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/shon1250/core1255/plat1259/many1258/guta1238	MZ, ZW	32.8052	-18.1927	Africa	No	Atlantic-Congo	atla1278	many1258	Guta	Guta	#D38D93
guuu1237	Oceania	Gu	NA	dialect	NA	long_grammar	muna1247	Muna	aust1307	Austronesian	aust1307/mala1545/cele1242/east2488/sout2928/muna1246/nucl1573/muni1256/muni1259/west2847/muna1247/gula1271/guuu1237	ID	122.541	-5.40419	Papunesia	No	Austronesian	aust1307	muna1247	Gu	Gu	#25EFE8
guvh1238	S Africa	Guvhu	NA	dialect	NA	long_grammar	vend1245	Venda	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/soth1250/vend1245/guvh1238	BW, ZA, ZW	29.9523	-22.188	Africa	No	Atlantic-Congo	atla1278	vend1245	Guvhu	Guvhu	#D38D93
guvj1238	African Savannah	Guvja	NA	dialect	NA	long_grammar	cent2050	Central Kanuri	saha1256	Saharan	saha1256/west2505/kanu1279/kanu1281/cent2050/guvj1238	CM, NE, NG, SD, TD	16.3918	11.8863	Africa	No	Saharan	saha1256	cent2050	Guvja	Guvja	#3392BB
guwi1238	N Australia	Guwidj	NA	dialect	NA	grammar	ngar1284	Ngarinyin	worr1236	Worrorran	worr1236/ngar1284/guwi1238	AU	126.433	-16.4006	Australia	No	Worrorran	worr1236	ngar1284	Guwidj	Guwidj	#D8EAEE
guye1238	Europe	Guyennais	NA	dialect	NA	long_grammar	occi1239	Occitan	indo1319	Indo-European	indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/sout3183/occi1240/occi1239/sout2612/lang1309/guye1238	AD, ES, FR, IT, MC	6.82979	44.1415	Eurasia	No	Indo-European	indo1319	occi1239	Guyennais	Guyennais	#D0E889
guyi1237	S Australia	Guyinbaraay	NA	dialect	NA	long_grammar	gami1243	Yuwaalaraay-Gamilaraay	pama1250	Pama-Nyungan	pama1250/sout3135/wira1261/gami1243/guyi1237	AU	149.543	-29.9037	Australia	No	Pama-Nyungan	pama1250	gami1243	Guyinbaraay	Guyinbaraay	#E4DAF7
guzh1234	Southeast Asia	Guzhang	NA	dialect	NA	grammar	xian1251	Xiang Chinese	sino1245	Sino-Tibetan	sino1245/sini1245/clas1255/midd1354/xian1251/chen1268/guzh1234	CN	111.47112	27.66847	Eurasia	No	Sino-Tibetan	sino1245	xian1251	Guzhang	Guzhang	#F438EF
gwaa1240	African Savannah	Gwaan Dan	NA	dialect	NA	long_grammar	dann1241	Dan	mand1469	Mande	mand1469/east2697/sout3140/guro1245/guro1246/dant1235/dann1241/nucl1770/east2794/gwaa1240	CI, GN, LR	-8.24535	7.22812	Africa	No	Mande	mand1469	dann1241	Gwaan Dan	Gwaan_Dan	#9DDAB5
gwab1237	S New Guinea	Gwabegwabe	NA	dialect	NA	grammar_sketch	iama1237	Iamalele	aust1307	Austronesian	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/bwai1241/iama1238/iama1237/gwab1237	PG	150.573	-9.45005	Papunesia	No	Austronesian	aust1307	iama1237	Gwabegwabe	Gwabegwabe	#25EFE8
gwah1245	N Coast New Guinea	Gwahamere	NA	dialect	NA	grammar_sketch	gwah1244	Gwahatike	nucl1709	Nuclear Trans New Guinea	nucl1709/fini1244/fini1245/waru1269/gwah1244/gwah1245	PG	146.455	-5.64555	Papunesia	No	Nuclear Trans New Guinea	nucl1709	gwah1244	Gwahamere	Gwahamere	#FBD87E
gwam1245	African Savannah	Gwamhi	NA	dialect	NA	wordlist	gwam1244	Gwamhi-Wuri	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/kain1275/cent2242/duka1247/duka1250/main1281/gwam1244/gwam1245	NG	5.07897	11.8081	Africa	No	Atlantic-Congo	atla1278	gwam1244	Gwamhi	Gwamhi	#D38D93
gwam1246	S Africa	Gwamba	NA	dialect	NA	long_grammar	tson1249	Tsonga	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/sout3180/ngun1275/tswa1254/tson1249/gwam1246	MZ, SZ, ZA, ZW	31.8105	-23.5754	Africa	No	Atlantic-Congo	atla1278	tson1249	Gwamba	Gwamba	#D38D93
gwan1242	African Savannah	Gwana	NA	dialect	NA	long_grammar	hone1235	Hõne	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/juku1257/cent2241/juku1258/juku1259/hone1235/gwan1242	NG	10.9206	9.79715	Africa	No	Atlantic-Congo	atla1278	hone1235	Gwana	Gwana	#D38D93
gwan1243	S Africa	Gwano	NA	dialect	NA	grammar_sketch	poko1261	Pokomo	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/nort3209/coas1317/miji1240/poko1261/gwan1243	KE	40.2897	-2.31587	Africa	No	Atlantic-Congo	atla1278	poko1261	Gwano	Gwano	#D38D93
gwan1267	African Savannah	Gwanje	NA	dialect	NA	long_grammar	wand1278	Wandala	afro1255	Afro-Asiatic	afro1255/chad1250/bium1280/nort3156/marg1267/mand1472/wand1280/wand1281/wand1278/gwan1267	CM, NG	13.8996	11.3169	Africa	No	Afro-Asiatic	afro1255	wand1278	Gwanje	Gwanje	#F04EC2
gwan1269	African Savannah	Gwandara Southern	NA	dialect	NA	specific_feature	gwan1268	Gwandara	afro1255	Afro-Asiatic	afro1255/chad1250/west2785/west2714/west2718/gwan1268/gwan1269	NG	7.49931	9.20464	Africa	No	Afro-Asiatic	afro1255	gwan1268	Gwandara Southern	Gwandara_Southern	#F04EC2
gwan1270	African Savannah	Gwandara Karashi	NA	dialect	NA	specific_feature	gwan1268	Gwandara	afro1255	Afro-Asiatic	afro1255/chad1250/west2785/west2714/west2718/gwan1268/gwan1270	NG	7.49931	9.20464	Africa	No	Afro-Asiatic	afro1255	gwan1268	Gwandara Karashi	Gwandara_Karashi	#F04EC2
gwan1271	African Savannah	Gwandara Eastern	NA	dialect	NA	specific_feature	gwan1268	Gwandara	afro1255	Afro-Asiatic	afro1255/chad1250/west2785/west2714/west2718/gwan1268/gwan1271	NG	7.49931	9.20464	Africa	No	Afro-Asiatic	afro1255	gwan1268	Gwandara Eastern	Gwandara_Eastern	#F04EC2
gwan1272	African Savannah	Gwandara Gitata	NA	dialect	NA	specific_feature	gwan1268	Gwandara	afro1255	Afro-Asiatic	afro1255/chad1250/west2785/west2714/west2718/gwan1268/gwan1272	NG	7.49931	9.20464	Africa	No	Afro-Asiatic	afro1255	gwan1268	Gwandara Gitata	Gwandara_Gitata	#F04EC2
gwan1273	African Savannah	Gwandara Koro	NA	dialect	NA	specific_feature	gwan1268	Gwandara	afro1255	Afro-Asiatic	afro1255/chad1250/west2785/west2714/west2718/gwan1268/gwan1273	NG	7.49931	9.20464	Africa	No	Afro-Asiatic	afro1255	gwan1268	Gwandara Koro	Gwandara_Koro	#F04EC2
gwap1238	N Coast New Guinea	Dahating	NA	dialect	NA	grammar_sketch	gwah1244	Gwahatike	nucl1709	Nuclear Trans New Guinea	nucl1709/fini1244/fini1245/waru1269/gwah1244/gwap1238	PG	146.455	-5.64555	Papunesia	No	Nuclear Trans New Guinea	nucl1709	gwah1244	Dahating	Dahating	#FBD87E
gwar1241	S New Guinea	Gwareta	NA	dialect	NA	specific_feature	maiw1251	Maiwa (Papua New Guinea)	daga1274	Dagan	daga1274/maiw1251/gwar1241	PG	149.274	-9.69836	Papunesia	No	Dagan	daga1274	maiw1251	Gwareta	Gwareta	#7BDB5C
gwar1244	African Savannah	Gwara (Marghi)	NA	dialect	NA	long_grammar	marg1265	Marghi Central	afro1255	Afro-Asiatic	afro1255/chad1250/bium1280/nort3156/marg1267/bura1296/bium1270/marg1265/gwar1244	NG	13.0521	10.93854	Africa	No	Afro-Asiatic	afro1255	marg1265	Gwara Marghi	Gwara_Marghi	#F04EC2
