lang,num,cell_1,cell_2,correct,total,nvar,nph,nmarkers,n_pairs
rus,5000,nominative singular,dative plural,8654,9937,3.663157894736842,4.521052631578947,2.542105263157895,66
rus,5000,nominative singular,dative singular,9288,10012,3.197080291970803,3.4306569343065694,2.343065693430657,66
rus,5000,nominative singular,genitive plural,8849,9947,3.5534591194968552,4.031446540880503,2.440251572327044,66
rus,5000,nominative singular,genitive singular,9251,10047,3.455782313,3.4081632653061225,2.4761904761904763,66
rus,5000,nominative singular,instrumental plural,8601,9938,3.8854166666666665,6.510416666666667,2.6145833333333335,66
rus,5000,nominative singular,instrumental singular,10742,11505,3.6503496503496504,4.0979020979020975,2.6013986013986012,66
rus,5000,nominative singular,nominative plural,8738,9939,3.4786324786324787,3.5854700854700856,2.4358974358974357,66
rus,5000,nominative singular,prepositional plural,8652,9937,3.663157894736842,4.521052631578947,2.5526315789473686,66
rus,5000,nominative singular,prepositional singular,8660,10018,3.4556962025316458,3.3607594936708862,2.3037974683544302,66
rus,5000,prepositional singular,accusative plural,8397,9961,3.6618357487922704,4.647342995169082,2.9806763285024154,66
rus,5000,prepositional singular,dative plural,9415,9951,4.052173913043478,6.2956521739130435,3.3130434782608695,66
rus,5000,prepositional singular,genitive plural,8735,9961,3.8962264150943398,4.9245283018867925,2.858490566037736,66
rus,5000,prepositional singular,instrumental plural,9300,9952,5.4375,7.53125,3.8515625,66
rus,5000,prepositional singular,nominative plural,9245,9953,4.115942028985507,4.869565217391305,3.2971014492753623,66
rus,5000,prepositional singular,prepositional plural,9414,9951,3.9478260869565216,6.434782608695652,3.3130434782608695,66
san,1000,ABL;DU,ACC;SG,1133,1481,3.805084745762712,3.097457627118644,2,253
san,1000,ABL;DU,GEN;DU,1172,1482,1.9353348729792148,4.598152424942263,2.0415704387990763,253
san,1000,ABL;DU,LOC;PL,1161,1473,1.9342723004694835,4.953051643192488,2.004694835680751,253
san,1000,ABL;DU,NOM;PL,1031,1533,2.0611353711790392,4.639737991266376,2.1615720524017465,253
san,1000,ABL;DU,VOC;DU,1015,1530,2.045714285714286,4.278095238095238,2.1276190476190475,253
san,1000,ABL;PL,ABL;DU,1193,1474,1.941747572815534,5.009708737864078,2.0194174757281553,253
san,1000,ABL;PL,ACC;SG,1219,1481,1.9067796610169492,3.987288136,2.012711864,253
san,1000,ABL;PL,DAT;PL,1472,1473,0,5,2.3333333333333335,253
san,1000,ABL;PL,GEN;DU,1075,1482,1.9432048681541583,3.630831643002028,2.0365111561866125,253
san,1000,ABL;PL,GEN;SG,1152,1542,2.084632516703786,3.728285077951002,2.1670378619153676,253
san,1000,ABL;PL,LOC;PL,1402,1473,1.8571428571428572,3.2142857142857144,2.0714285714285716,253
san,1000,ABL;PL,NOM;DU,900,1535,2.0553191489361704,3.155319149,2.117021276595745,253
san,1000,ABL;PL,NOM;PL,949,1533,2.0384,3.7072,2.1152,253
san,1000,ABL;PL,VOC;DU,906,1530,2.051502145922747,3.1459227467811157,2.109442060085837,253
san,1000,ABL;PL,VOC;PL,963,1529,2.0450885668276975,3.6940418679549114,2.111111111111111,253
san,1000,ABL;SG,ABL;DU,1183,1543,2.188976377952756,4.700787401574803,2.311023622047244,253
san,1000,ABL;SG,ABL;PL,1146,1543,2.088888888888889,3.7511111111111113,2.1755555555555555,253
san,1000,ABL;SG,ACC;DU,1004,1604,2.2100313479623823,3.0376175548589344,2.2899686520376177,253
san,1000,ABL;SG,ACC;PL,1097,1616,2.399002493765586,3.511221945137157,2.508728179551122,253
san,1000,ABL;SG,ACC;SG,1128,1550,2.2060085836909873,3.744635193133047,2.2339055793991416,253
san,1000,ABL;SG,DAT;PL,1148,1542,2.0757238307349666,3.7416481069042318,2.1670378619153676,253
san,1000,ABL;SG,DAT;SG,1220,1663,2.9615384615384617,3.878205128205128,3.019230769230769,253
san,1000,ABL;SG,GEN;DU,1115,1551,2.163873370577281,3.389199255121043,2.2383612662942274,253
san,1000,ABL;SG,GEN;PL,1068,1543,2.181184668989547,4.7282229965156795,2.289198606271777,253
san,1000,ABL;SG,GEN;SG,1254,1611,2.8767908309455588,5.106017191977077,2.9111747851002865,253
san,1000,ABL;SG,INS;DU,1179,1542,2.166007905,4.679841897233201,2.2964426877470356,253
san,1000,ABL;SG,INS;SG,1065,1557,2.217821782178218,3.6732673267326734,2.287128712871287,253
san,1000,ABL;SG,LOC;DU,1117,1549,2.1570093457943926,3.3869158878504675,2.2317757009345796,253
san,1000,ABL;SG,LOC;PL,1207,1542,2.0757238307349666,3.7416481069042318,2.1670378619153676,253
san,1000,ABL;SG,LOC;SG,1207,1613,2.5798816568047336,3.573964497,2.6351084812623276,253
san,1000,ABL;SG,NOM;DU,1004,1604,2.2100313479623823,3.0376175548589344,2.2899686520376177,253
san,1000,ABL;SG,NOM;PL,1006,1602,2.244165170556553,3.430879712746858,2.324955116696589,253
san,1000,ABL;SG,NOM;SG,1049,1602,2.261648745519713,3.1684587813620073,2.2974910394265233,253
san,1000,ABL;SG,VOC;DU,998,1599,2.2148499210110586,3.028436018957346,2.2843601895734595,253
san,1000,ABL;SG,VOC;PL,1002,1598,2.2531645569620253,3.4141048824593128,2.321880650994575,253
san,1000,ABL;SG,VOC;SG,1083,1546,2.1275045537340618,2.814207650273224,2.1985428051001823,253
san,1000,ACC;DU,ABL;DU,1008,1535,2.0415094339622644,4.290566037735849,2.1358490566037736,253
san,1000,ACC;DU,ABL;PL,900,1535,2.0553191489361704,3.155319149,2.117021276595745,253
san,1000,ACC;DU,ACC;PL,850,1608,2.4263803680981595,3.434049079754601,2.455521472392638,253
san,1000,ACC;DU,ACC;SG,995,1542,2.1291448516579408,3.183246073298429,2.1657940663176265,253
san,1000,ACC;DU,DAT;PL,913,1534,2.0598290598290596,3.155982905982906,2.1175213675213675,253
san,1000,ACC;DU,DAT;SG,982,1655,2.421965317919075,3.268786127,2.491329479768786,253
san,1000,ACC;DU,GEN;DU,1002,1543,2.148014440433213,2.9837545126353793,2.234657039711191,253
san,1000,ACC;DU,GEN;PL,813,1535,2.0834914611005693,4.337760910815939,2.1347248576850095,253
san,1000,ACC;DU,GEN;SG,1008,1603,2.2135007849293564,3.0313971742543173,2.2888540031397175,253
san,1000,ACC;DU,INS;DU,1018,1534,2.045368620037807,4.289224952741021,2.1342155009451798,253
san,1000,ACC;DU,INS;SG,816,1549,2.1386861313868613,2.979927007,2.184306569343066,253
san,1000,ACC;DU,LOC;PL,943,1534,2.059322033898305,3.1292372881355934,2.0995762711864407,253
san,1000,ACC;DU,LOC;SG,969,1605,2.2771535580524342,3.067415730337079,2.363295880149813,253
san,1000,ACC;DU,NOM;DU,1136,1596,2.013986013986014,4.314685314685315,3.06993007,253
san,1000,ACC;DU,NOM;PL,870,1594,2.3802612481857763,3.108853410740203,2.4150943396226414,253
san,1000,ACC;DU,NOM;SG,901,1594,2.355694227769111,2.7379095163806553,2.3946957878315134,253
san,1000,ACC;DU,VOC;DU,1122,1592,3.914285714285714,5.1571428571428575,3.942857142857143,253
san,1000,ACC;DU,VOC;PL,858,1591,2.367346939,3.087463556851312,2.3994169096209914,253
san,1000,ACC;DU,VOC;SG,884,1539,2.145956607495069,2.2958579881656807,2.193293885601578,253
san,1000,ACC;PL,ABL;DU,978,1547,2.022284122562674,4.651810584958217,2.128133704735376,253
san,1000,ACC;PL,ABL;PL,978,1547,2.070229007633588,3.980152671755725,2.1526717557251906,253
san,1000,ACC;PL,ACC;SG,974,1554,2.1379310344827585,4.016491754122939,2.212893553223388,253
san,1000,ACC;PL,DAT;PL,985,1546,2.073394495412844,3.9755351681957185,2.1513761467889907,253
san,1000,ACC;PL,GEN;DU,947,1555,2.150537634408602,3.7788018433179724,2.230414746543779,253
san,1000,ACC;PL,GEN;SG,1003,1615,2.2992805755395684,3.9007194244604317,2.3697841726618707,253
san,1000,ACC;PL,INS;SG,935,1561,2.201991465,3.9715504978662874,2.268847795163585,253
san,1000,ACC;PL,LOC;PL,1000,1546,2.073394495412844,3.9755351681957185,2.1513761467889907,253
san,1000,ACC;PL,LOC;SG,1010,1617,2.427960057061341,3.6333808844507844,2.4008559201141226,253
san,1000,ACC;PL,NOM;DU,850,1608,2.4263803680981595,3.434049079754601,2.455521472392638,253
san,1000,ACC;PL,NOM;PL,957,1606,2.481876332622601,3.7782515991471217,2.5437100213219614,253
san,1000,ACC;PL,NOM;SG,946,1606,2.3626220362622035,3.6555090655509064,2.4323570432357045,253
san,1000,ACC;PL,VOC;DU,856,1604,2.4166666666666665,3.4135802469135803,2.441358024691358,253
san,1000,ACC;PL,VOC;PL,953,1603,2.4786324786324787,3.7542735042735043,2.534188034188034,253
san,1000,ACC;SG,GEN;DU,1087,1489,2.051282051282051,3.358974358974359,2.121794871794872,253
san,1000,ACC;SG,LOC;PL,1167,1480,1.896103896103896,3.9913419913419914,2,253
san,1000,ACC;SG,NOM;PL,960,1540,2.127388535031847,3.7070063694267517,2.176751592356688,253
san,1000,ACC;SG,VOC;DU,995,1538,2.130281690140845,3.181338028169014,2.1619718309859155,253
san,1000,DAT;PL,ABL;DU,1192,1473,1.9317073170731707,4.970731707317073,2.004878048780488,253
san,1000,DAT;PL,ACC;SG,1220,1480,1.897872340425532,3.991489361702128,2.008510638297872,253
san,1000,DAT;PL,GEN;DU,1071,1481,1.9390243902439024,3.6321138211382116,2.0345528455284554,253
san,1000,DAT;PL,LOC;PL,1407,1472,2,3,2,253
san,1000,DAT;PL,NOM;PL,962,1532,2.0416666666666665,3.701923076923077,2.113782051282051,253
san,1000,DAT;PL,VOC;DU,906,1530,2.051502145922747,3.1459227467811157,2.109442060085837,253
san,1000,DAT;SG,ABL;DU,1076,1594,2.1875,5.05078125,2.29296875,253
san,1000,DAT;SG,ABL;PL,1052,1594,2.167910447761194,3.921641791044776,2.236940298507463,253
san,1000,DAT;SG,ACC;PL,1045,1667,2.410757946210269,3.848410758,2.5061124694376526,253
san,1000,DAT;SG,ACC;SG,1039,1601,2.2572463768115942,3.9655797101449277,2.289855072463768,253
san,1000,DAT;SG,DAT;PL,1061,1593,2.1644859813084114,3.9233644859813084,2.235514018691589,253
san,1000,DAT;SG,GEN;DU,1028,1602,2.2282958199356915,3.625401929,2.2861736334405145,253
san,1000,DAT;SG,GEN;SG,1127,1662,2.575296108291032,3.9035532994923856,2.6226734348561758,253
san,1000,DAT;SG,INS;SG,953,1608,2.2820143884892086,3.8676258992805757,2.3323741007194245,253
san,1000,DAT;SG,LOC;PL,1103,1593,2.1644859813084114,3.9233644859813084,2.235514018691589,253
san,1000,DAT;SG,LOC;SG,1111,1664,2.5868465430016863,3.6863406408094437,2.627318718381113,253
san,1000,DAT;SG,NOM;DU,982,1655,2.421965317919075,3.268786127,2.491329479768786,253
san,1000,DAT;SG,NOM;PL,986,1653,2.477272727272727,3.496212121212121,2.4981060606060606,253
san,1000,DAT;SG,NOM;SG,1010,1653,2.4836601307189543,3.5277777777777777,2.5245098039215685,253
san,1000,DAT;SG,VOC;DU,984,1651,2.4244186046511627,3.2674418604651163,2.488372093023256,253
san,1000,DAT;SG,VOC;PL,991,1650,2.4838095238095237,3.4895238095238095,2.4971428571428573,253
san,1000,GEN;PL,ABL;DU,1163,1474,3.838150289017341,3.9190751445086707,2.023121387283237,253
san,1000,GEN;PL,ABL;PL,908,1474,1.9228915662650603,4.951807228915663,2.004819277108434,253
san,1000,GEN;PL,ACC;PL,995,1547,2.049382716049383,4.222222222222222,2.1604938271604937,253
san,1000,GEN;PL,ACC;SG,877,1481,3.7351598173515983,3.191780821917808,2.045662100456621,253
san,1000,GEN;PL,DAT;PL,910,1473,1.9275362318840579,4.942028985507246,2.002415458937198,253
san,1000,GEN;PL,DAT;SG,931,1594,2.2130584192439864,5.065292096219931,2.281786941580756,253
san,1000,GEN;PL,GEN;DU,1078,1482,1.9516129032258065,4.665322580645161,2.036290322580645,253
san,1000,GEN;PL,GEN;SG,942,1542,2.0877862595419847,4.854961832061068,2.1564885496183206,253
san,1000,GEN;PL,INS;DU,1168,1473,3.860465116,3.883720930232558,2.011627906976744,253
san,1000,GEN;PL,INS;SG,982,1488,2.407942238267148,4.519855596,2.2779783393501805,253
san,1000,GEN;PL,LOC;PL,886,1473,1.9282296650717703,4.923444976076555,2.0023923444976077,253
san,1000,GEN;PL,LOC;SG,928,1544,2.56,4.230476190476191,2.2304761904761903,253
san,1000,GEN;PL,NOM;DU,813,1535,2.0834914611005693,4.337760910815939,2.1347248576850095,253
san,1000,GEN;PL,NOM;PL,965,1533,2.058700209643606,4.5241090146750524,2.1551362683438153,253
san,1000,GEN;PL,NOM;SG,811,1533,2.6145251396648046,4.018621973929236,2.182495344506518,253
san,1000,GEN;PL,VOC;DU,818,1531,2.0764818355640537,4.340344168260038,2.1319311663479925,253
san,1000,GEN;PL,VOC;PL,972,1530,2.0632911392405062,4.514767932489452,2.151898734177215,253
san,1000,GEN;SG,ABL;DU,1079,1542,2.084632516703786,4.810690423162583,2.1670378619153676,253
san,1000,GEN;SG,ACC;SG,1210,1549,2.3643122676579926,3.546468401486989,2.4014869888475836,253
san,1000,GEN;SG,DAT;PL,1154,1541,2.080357142857143,3.7299107142857144,2.1651785714285716,253
san,1000,GEN;SG,GEN;DU,1220,1550,2.2781065088757395,3.0236686390532546,2.3727810650887573,253
san,1000,GEN;SG,LOC;PL,1213,1541,2.080357142857143,3.7299107142857144,2.1651785714285716,253
san,1000,GEN;SG,NOM;DU,1008,1603,2.2135007849293564,3.0313971742543173,2.2888540031397175,253
san,1000,GEN;SG,NOM;PL,973,1601,2.205357142857143,3.6220238095238093,2.267857142857143,253
san,1000,GEN;SG,VOC;DU,999,1599,2.2148499210110586,3.028436018957346,2.2843601895734595,253
san,1000,GEN;SG,VOC;PL,980,1598,2.209267563527653,3.617339312406577,2.266068759342302,253
san,1000,INS;DU,ABL;DU,1471,1473,1,3.75,1.5,253
san,1000,INS;DU,ABL;PL,1189,1473,1.9317073170731707,4.980487804878049,2.004878048780488,253
san,1000,INS;DU,ACC;PL,980,1546,2.0280112044817926,4.649859943977591,2.1260504201680672,253
san,1000,INS;DU,ACC;SG,1129,1480,3.804255319148936,3.097872340425532,1.995744680851064,253
san,1000,INS;DU,DAT;PL,1188,1472,1.9411764705882353,4.960784314,2,253
san,1000,INS;DU,DAT;SG,1073,1593,2.180392156862745,5.0588235294117645,2.2901960784313724,253
san,1000,INS;DU,GEN;DU,1174,1481,1.9305555555555556,4.601851851851852,2.0393518518518516,253
san,1000,INS;DU,GEN;SG,1073,1541,2.080357142857143,4.814732142857143,2.1651785714285716,253
san,1000,INS;DU,INS;SG,956,1487,2.0041322314049586,4.762396694214876,2.061983471,253
san,1000,INS;DU,LOC;PL,1153,1472,1.9433962264150944,4.943396226415095,2,253
san,1000,INS;DU,LOC;SG,1063,1543,2.6146993318485525,4.169265033407572,2.2316258351893095,253
san,1000,INS;DU,NOM;DU,1018,1534,2.045368620037807,4.289224952741021,2.1342155009451798,253
san,1000,INS;DU,NOM;PL,1043,1532,2.0657894736842106,4.6381578947368425,2.1600877192982457,253
